k,zip_code,county,market_tier,region_bucket,urban_core_flag,actual_price,predicted_price,error_pct,confidence_score,status
3,79547,haskell,low,westtexas,0,61401.0,86247.11,40.47,0.83,OK
3,79549,scurry,low,westtexas,0,132988.0,148179.69,11.42,0.84,OK
3,79553,jones,low,westtexas,0,95747.0,108824.61,13.66,0.81,OK
3,79556,nolan,low,westtexas,0,108105.0,139378.85,28.93,0.9,OK
3,79561,taylor,low,westtexas,0,149557.0,134654.64,9.96,0.87,OK
3,79562,taylor,mid,westtexas,0,382400.0,254956.25,33.33,0.76,OK
3,79563,taylor,low,westtexas,0,114689.0,132716.71,15.72,0.83,OK
3,79565,mitchell,low,westtexas,0,137590.0,116238.98,15.52,0.85,OK
3,79567,runnels,low,westtexas,0,98091.0,111547.66,13.72,0.74,OK
3,79601,taylor,mid,westtexas,0,201216.0,190343.19,5.4,0.48,OK
3,79602,taylor,mid,westtexas,0,256416.0,302910.64,18.13,0.83,OK
3,79603,taylor,low,westtexas,0,135115.0,146378.46,8.34,0.56,OK
3,79605,taylor,low,westtexas,0,166492.0,150477.51,9.62,0.57,OK
3,79606,taylor,mid,westtexas,0,291084.0,295306.12,1.45,0.81,OK
3,79701,midland,mid,westtexas,0,215746.0,251904.44,16.76,0.86,OK
3,79703,midland,mid,westtexas,0,238301.0,250764.88,5.23,0.86,OK
3,79705,midland,mid,westtexas,0,349010.0,250773.69,28.15,0.89,OK
3,79706,midland,mid,westtexas,0,375569.0,276123.07,26.48,0.85,OK
3,79707,midland,high,westtexas,0,413445.0,319932.9,22.62,0.52,OK
3,79714,andrews,mid,westtexas,0,254857.0,235332.03,7.66,0.41,OK
3,79720,howard,low,westtexas,0,138187.0,161263.53,16.7,0.54,OK
3,79731,crane,mid,westtexas,0,194429.0,166425.78,14.4,0.85,OK
3,79734,jeff davis,mid,westtexas,0,210363.0,249066.1,18.4,0.72,OK
3,79735,pecos,low,westtexas,0,154565.0,153869.47,0.45,0.85,OK
3,79739,glasscock,mid,westtexas,0,263024.0,233352.95,11.28,0.85,OK
3,79745,winkler,low,westtexas,0,123626.0,130524.31,5.58,0.83,OK
3,79756,ward,mid,westtexas,0,188186.0,167459.67,11.01,0.84,OK
3,79758,ector,mid,westtexas,0,380180.0,310973.24,18.2,0.8,OK
3,79761,ector,mid,westtexas,0,207805.0,251418.47,20.99,0.89,OK
3,79762,ector,mid,westtexas,0,259372.0,257946.14,0.55,0.79,OK
3,79763,ector,mid,westtexas,0,210705.0,235932.55,11.97,0.86,OK
3,79764,ector,mid,westtexas,0,226265.0,235535.4,4.1,0.86,OK
3,79765,ector,mid,westtexas,0,330554.0,281100.52,14.96,0.8,OK
3,79766,ector,mid,westtexas,0,274990.0,237109.63,13.78,0.86,OK
3,79772,reeves,low,westtexas,0,166811.0,172198.04,3.23,0.87,OK
3,79782,martin,mid,westtexas,0,241438.0,250037.68,3.56,0.88,OK
3,79821,el paso,mid,westtexas,0,217058.0,233560.89,7.6,0.85,OK
3,79830,brewster,mid,westtexas,0,245639.0,204863.96,16.6,0.78,OK
3,79835,el paso,mid,westtexas,0,215080.0,233936.24,8.77,0.85,OK
3,79836,el paso,mid,westtexas,0,208436.0,207970.41,0.22,0.56,OK
3,79838,el paso,low,westtexas,0,158142.0,192935.76,22.0,0.64,OK
3,79842,brewster,mid,westtexas,0,178163.0,191491.95,7.48,0.66,OK
3,79843,presidio,mid,westtexas,0,294225.0,205786.72,30.06,0.81,OK
3,79845,presidio,low,westtexas,0,157197.0,149579.81,4.85,0.82,OK
3,79848,terrell,low,westtexas,0,111073.0,20886.43,81.2,0.06,OK
3,79849,el paso,low,westtexas,0,172393.0,166509.26,3.41,0.84,OK
3,79853,el paso,mid,westtexas,0,175524.0,178111.66,1.47,0.83,OK
3,79855,culberson,low,westtexas,0,158238.0,170812.18,7.95,0.79,OK
3,79901,el paso,low,westtexas,0,132665.0,166082.47,25.19,0.89,OK
3,79902,el paso,mid,westtexas,0,276138.0,218805.15,20.76,0.89,OK
3,79903,el paso,low,westtexas,0,172979.0,201860.2,16.7,0.58,OK
3,79904,el paso,mid,westtexas,0,184009.0,176771.49,3.93,0.83,OK
3,79905,el paso,low,westtexas,0,155792.0,164402.09,5.53,0.85,OK
3,79907,el paso,low,westtexas,0,173509.0,183817.13,5.94,0.88,OK
3,79911,el paso,mid,westtexas,0,388831.0,277433.26,28.65,0.55,OK
3,79912,el paso,mid,westtexas,0,311477.0,251071.18,19.39,0.83,OK
3,79915,el paso,low,westtexas,0,165808.0,164146.36,1.0,0.85,OK
3,79922,el paso,high,westtexas,0,405451.0,276015.04,31.92,0.57,OK
3,79924,el paso,mid,westtexas,0,190937.0,190403.39,0.28,0.88,OK
3,79925,el paso,mid,westtexas,0,232832.0,278891.4,19.78,0.85,OK
3,79927,el paso,mid,westtexas,0,199666.0,189007.7,5.34,0.88,OK
3,79928,el paso,mid,westtexas,0,258625.0,235134.24,9.08,0.88,OK
3,79930,el paso,mid,westtexas,0,178523.0,195813.27,9.69,0.88,OK
3,79932,el paso,mid,westtexas,0,316839.0,250289.7,21.0,0.83,OK
3,79934,el paso,mid,westtexas,0,248766.0,250925.99,0.87,0.83,OK
3,79935,el paso,mid,westtexas,0,236593.0,224811.99,4.98,0.84,OK
3,79936,el paso,mid,westtexas,0,218608.0,239282.87,9.46,0.88,OK
3,79938,el paso,mid,westtexas,0,250515.0,244695.92,2.32,0.81,OK
