zip_code,county,latitude,longitude,avg_property_value,median_income,median_rent,population_change_pct,owner_share_pct,zhvi_1y_change_pct,zhvi_5y_change_pct,price_to_rent_ratio,listing_count,average_sqft,market_tier,region_bucket,urban_core_flag
76250,cooke,33.630059,-97.242452,347694,101250,0,16.5,84.3,-0.97,28.41,0,0,0,mid,DFW,0
76251,montague,33.658977,-97.685455,361772,59423,0,4.8,92.2,0.03,0,0,0,0,mid,DFW,0
76252,cooke,33.670696,-97.377989,327739,95063,0,3.9,75.4,0.45,30.41,0,0,0,mid,DFW,0
76255,montague,33.811378,-97.718678,224188,55052,0,-0.3,75.6,1.01,19.16,0,0,0,mid,DFW,0
76258,denton,33.371085,-96.932195,331108,93661,0,6.4,85.2,-7.34,19.22,0,0,0,mid,DFW,0
76259,denton,33.198695,-97.312,359800,94433,0,0.3,78.0,-2.97,26.88,0,0,0,mid,DFW,0
76262,denton,33.009665,-97.219981,610765,143093,1574,3.6,73.7,-2.06,36.16,32.34,0,0,high,DFW,0
76265,montague,33.719876,-97.5408,266965,77902,0,-3.7,77.0,-1.5,6.03,0,0,0,mid,DFW,0
76266,denton,33.372827,-97.213258,356228,95603,1866,-1.6,81.5,-2.49,26.3,15.91,0,0,mid,DFW,0
76270,montague,33.461447,-97.758976,473177,77552,0,9.1,98.7,-1.9,39.78,0,0,0,high,DFW,0
76271,grayson,33.468882,-96.913865,382675,85682,0,-4.9,76.9,-5.4,33.57,0,0,0,mid,DFW,0
76272,cooke,33.455973,-97.127135,457792,93583,0,-4.6,90.9,-1.31,35.13,0,0,0,high,DFW,0
76273,grayson,33.743893,-96.936121,346006,80244,0,4.4,72.0,-2.17,32.52,0,0,0,mid,DFW,0
76301,wichita,33.905071,-98.480418,79291,41828,1030,0.7,54.1,-8.22,17.43,6.42,0,0,low,DFW,0
76302,wichita,33.866113,-98.484849,182366,56744,1481,7.0,60.2,0.97,37.66,10.26,0,0,mid,DFW,0
76305,wichita,34.006193,-98.387687,237551,78973,0,2.1,78.6,-0.47,26.81,0,0,0,mid,DFW,0
76306,wichita,33.949681,-98.527158,133389,47004,1184,0.7,56.3,-2.27,37.42,9.39,0,0,low,DFW,0
76308,wichita,33.854833,-98.5373,214484,70789,1292,3.8,53.8,1.03,34.55,13.83,0,0,mid,DFW,0
76309,wichita,33.895515,-98.543994,119660,51886,973,-6.1,59.3,-8.19,20.34,10.25,0,0,low,DFW,0
76310,wichita,33.805189,-98.528479,245743,83610,1703,-1.6,73.1,1.0,32.94,12.03,0,0,mid,DFW,0
76351,archer,33.558025,-98.695427,139196,57607,0,-12.2,75.2,8.12,0,0,0,0,low,DFW,0
76354,wichita,34.090195,-98.625379,177751,68614,1276,0.2,66.2,-0.71,35.71,11.61,0,0,mid,DFW,0
76360,wichita,33.882756,-98.88271,74378,66050,0,5.9,66.8,-14.25,-3.91,0,0,0,low,DFW,0
76365,clay,33.757451,-98.208383,178889,64307,0,2.2,75.3,-0.84,20.14,0,0,0,mid,DFW,0
76366,archer,33.714631,-98.774879,186140,51534,0,5.6,83.7,-2.62,15.54,0,0,0,mid,DFW,0
76367,wichita,33.971461,-98.714841,190209,78056,0,0.2,89.0,2.63,39.2,0,0,0,mid,DFW,0
76371,knox,33.482721,-99.654925,97378,59918,0,10.6,88.2,3.38,0,0,0,0,low,DFW,0
76372,young,33.236008,-98.932538,214558,81328,0,1.9,77.1,-6.13,26.51,0,0,0,mid,DFW,0
76374,young,33.343882,-98.763147,114672,41869,0,7.9,66.7,4.17,51.0,0,0,0,low,DFW,0
76379,archer,33.668239,-98.489118,194420,82917,0,4.5,77.9,-0.74,0,0,0,0,mid,DFW,0
76380,baylor,33.603022,-99.213584,123739,42463,0,-1.2,66.5,-2.79,1.75,0,0,0,low,DFW,0
76384,wilbarger,34.141323,-99.31882,100345,51582,0,-0.3,62.3,-3.67,-10.36,0,0,0,low,DFW,0
76389,archer,33.512837,-98.481235,280433,88750,0,4.0,91.5,-0.05,5.94,0,0,0,mid,DFW,0
76401,erath,32.271211,-98.20551,316754,60864,1436,0.6,56.9,-0.85,44.29,18.38,0,0,mid,DFW,0
76424,stephens,32.801213,-98.88698,134604,53659,0,-0.3,77.0,-3.59,-9.15,0,0,0,low,DFW,0
76426,wise,33.16006,-97.840034,272317,84759,0,-0.6,77.4,-3.37,22.52,0,0,0,mid,DFW,0
76429,stephens,32.759373,-98.666449,426709,2499,0,21.7,100.0,5.32,0,0,0,0,high,DFW,0
76430,shackelford,32.804487,-99.22307,153252,68077,0,5.4,83.8,-9.49,-7.53,0,0,0,low,DFW,0
76431,wise,33.302787,-97.868426,342082,82971,0,-1.4,89.1,-3.03,21.77,0,0,0,mid,DFW,0
76432,brown,31.836942,-98.784308,296790,61298,0,16.8,94.1,0.01,0,0,0,0,mid,DFW,0
76433,erath,32.305725,-98.009624,467186,110160,0,3.8,86.6,-0.09,42.62,0,0,0,high,DFW,0
76435,eastland,32.224529,-98.855993,214499,70417,0,35.3,89.2,-0.7,0,0,0,0,mid,DFW,0
76436,hamilton,31.868174,-98.218408,387543,52083,0,-13.9,100.0,1.42,0,0,0,0,mid,DFW,0
76437,eastland,32.382272,-99.023883,149623,60118,0,-0.4,74.7,-3.19,5.62,0,0,0,low,DFW,0
76442,comanche,31.890896,-98.613096,206852,59291,0,-2.7,78.1,3.61,32.17,0,0,0,mid,DFW,0
76443,callahan,32.113392,-99.211458,186961,46033,0,-0.9,72.0,4.28,5.78,0,0,0,mid,DFW,0
76444,comanche,32.123666,-98.577422,200403,72325,0,11.7,77.8,3.51,46.43,0,0,0,mid,DFW,0
76446,erath,32.074748,-98.359694,278836,63225,0,-4.8,85.7,-0.03,36.31,0,0,0,mid,DFW,0
76448,eastland,32.392615,-98.790658,173208,56957,0,-1.0,73.5,2.58,15.66,0,0,0,low,DFW,0
76449,palo pinto,32.901592,-98.315543,618651,70819,0,-9.7,82.8,3.29,41.58,0,0,0,high,DFW,0
76450,young,33.060398,-98.652502,209320,67076,0,-0.9,74.6,2.71,44.49,0,0,0,mid,DFW,0
76453,palo pinto,32.584194,-98.335694,368442,96141,0,2.2,89.7,1.51,26.31,0,0,0,mid,DFW,0
76454,eastland,32.226539,-98.700377,138078,38026,0,-16.3,66.7,0.65,0,0,0,0,low,DFW,0
76455,comanche,31.821442,-98.366808,249525,60192,0,-3.3,84.2,3.29,39.26,0,0,0,mid,DFW,0
76457,hamilton,31.944662,-98.027972,341211,64063,0,10.6,78.8,0.13,40.96,0,0,0,mid,DFW,0
76458,jack,33.215811,-98.191865,201971,62969,0,0.9,72.4,-1.76,14.58,0,0,0,mid,DFW,0
76462,hood,32.520717,-98.029665,487515,95398,0,5.4,88.9,-0.26,41.58,0,0,0,high,DFW,0
76463,palo pinto,32.455408,-98.418168,230595,52917,0,-2.2,83.3,-2.87,0,0,0,0,mid,DFW,0
76470,eastland,32.503071,-98.674946,95231,38523,0,4.6,63.3,-2.05,-5.86,0,0,0,low,DFW,0
76471,eastland,32.107292,-98.982886,179664,42333,0,4.5,69.3,-0.13,3.37,0,0,0,mid,DFW,0
76472,palo pinto,32.607745,-98.179771,391263,100947,0,-10.6,86.9,-3.94,0,0,0,0,mid,DFW,0
76475,palo pinto,32.673266,-98.485898,320737,48977,0,9.5,69.0,1.33,15.3,0,0,0,mid,DFW,0
76476,hood,32.362649,-97.924354,392683,77429,0,6.3,84.9,-0.61,15.56,0,0,0,mid,DFW,0
76483,throckmorton,33.160117,-99.282788,110919,46705,0,-9.5,72.9,-10.54,0,0,0,0,low,DFW,0
76484,palo pinto,32.740311,-98.302489,359538,93684,0,35.3,95.2,-1.64,0,0,0,0,mid,DFW,0
76486,jack,33.014639,-98.05319,360244,81131,0,-0.3,75.8,2.5,0,0,0,0,mid,DFW,0
76487,parker,32.972482,-97.904879,447147,73810,0,40.3,86.8,1.02,36.81,0,0,0,high,DFW,0
76501,bell,31.075303,-97.252433,188152,50764,1345,0.1,64.8,-5.35,20.11,11.66,0,0,mid,DFW,0
76502,bell,31.104022,-97.412045,277591,80504,1556,5.5,64.5,-1.82,27.58,14.87,0,0,mid,DFW,0
76504,bell,31.142333,-97.374637,186540,50420,1284,2.4,32.8,-4.95,23.33,12.11,0,0,mid,DFW,0
76511,bell,30.798482,-97.419747,211769,64215,0,3.5,82.9,-4.49,10.92,0,0,0,mid,DFW,0
76513,bell,31.057023,-97.503,304706,82366,1614,2.6,69.6,-1.93,26.29,15.73,0,0,mid,DFW,0
76518,milam,30.852029,-97.137995,316170,57500,0,-12.4,73.2,-0.98,0,0,0,0,mid,DFW,0
76519,milam,30.994797,-97.033363,324173,73947,0,39.1,85.1,-3.61,0,0,0,0,mid,DFW,0
76520,milam,30.872601,-96.917318,224850,63037,0,2.8,71.0,-1.48,12.51,0,0,0,mid,DFW,0
76522,coryell,31.219045,-97.968224,220962,70629,1196,2.0,61.5,-0.27,35.37,15.4,0,0,mid,DFW,0
76524,mclennan,31.268644,-97.202495,254540,74671,0,-4.9,84.4,-2.33,27.06,0,0,0,mid,DFW,0
76525,coryell,31.473539,-98.182044,320989,73370,0,-1.4,77.6,-0.69,19.07,0,0,0,mid,DFW,0
76527,williamson,30.836156,-97.795604,531555,83533,0,13.2,74.1,-0.97,25.58,0,0,0,high,DFW,0
76528,coryell,31.441046,-97.774565,238050,66989,1301,-4.3,71.6,1.97,27.49,15.25,0,0,mid,DFW,0
76530,williamson,30.71223,-97.424823,306237,102000,0,11.6,90.2,-6.3,5.91,0,0,0,mid,DFW,0
76531,hamilton,31.686812,-98.18703,230366,55651,0,1.8,75.1,0.66,31.43,0,0,0,mid,DFW,0
76534,bell,30.884371,-97.378453,329567,81000,0,-2.7,79.3,-3.62,24.55,0,0,0,mid,DFW,0
76537,williamson,30.817309,-97.602978,261225,96067,1722,8.9,80.8,-3.39,16.44,12.64,0,0,mid,DFW,0
76538,coryell,31.628871,-97.922097,406135,61103,0,-13.8,88.5,2.23,34.8,0,0,0,high,DFW,0
76539,lampasas,31.090618,-97.995741,354974,95899,0,-0.8,94.0,-0.53,33.13,0,0,0,mid,DFW,0
76541,bell,31.114384,-97.729347,120043,36739,935,-1.5,23.5,-3.51,29.81,10.7,0,0,low,DFW,0
76542,bell,30.989388,-97.702738,256475,72891,1491,3.0,64.6,-0.53,30.41,14.33,0,0,mid,DFW,0
76543,bell,31.124743,-97.643542,172247,51239,1167,1.5,39.8,-2.88,33.33,12.3,0,0,low,DFW,0
76548,bell,31.054577,-97.641727,296125,80847,1493,1.4,62.2,0.34,26.96,16.53,0,0,mid,DFW,0
76549,bell,31.017077,-97.833092,226668,62536,1384,0.6,53.9,-1.85,32.23,13.65,0,0,mid,DFW,0
76550,lampasas,31.102626,-98.259776,294644,73697,0,0.9,75.2,0.39,38.0,0,0,0,mid,DFW,0
76554,bell,30.967883,-97.376957,209632,73558,0,-12.4,80.1,-2.66,26.39,0,0,0,mid,DFW,0
76556,milam,30.696609,-96.844814,361692,52479,0,-4.0,89.1,-3.96,0,0,0,0,mid,DFW,0
76557,mclennan,31.293783,-97.40019,318322,75958,0,-0.9,77.7,0.21,45.48,0,0,0,mid,DFW,0
76559,bell,31.083202,-97.614056,308259,72388,1625,7.0,69.3,-0.72,30.48,15.81,0,0,mid,DFW,0
76561,coryell,31.428851,-97.542938,247558,69875,0,-11.4,78.8,4.42,28.88,0,0,0,mid,DFW,0
76566,coryell,31.514088,-98.000163,472086,139342,0,12.5,93.8,3.21,0,0,0,0,high,DFW,0
76567,milam,30.631487,-97.028281,236046,52292,0,2.6,77.1,-3.05,26.52,0,0,0,mid,DFW,0
76569,bell,30.939337,-97.217459,281819,72400,0,-10.8,81.3,-2.13,22.16,0,0,0,mid,DFW,0
76570,falls,31.082267,-96.953514,143731,39420,0,11.7,82.4,-0.01,-1.34,0,0,0,low,DFW,0
76571,bell,30.949256,-97.604438,509875,103341,0,-2.0,87.8,-1.75,33.05,0,0,0,high,DFW,0
76574,williamson,30.579326,-97.388618,283967,72805,1787,0.6,75.0,-5.53,19.42,13.24,0,0,mid,DFW,0
76577,milam,30.613397,-97.183669,386416,70174,0,3.2,78.3,1.51,30.39,0,0,0,mid,DFW,0
76578,williamson,30.535409,-97.23717,360256,100500,0,26.7,78.8,-2.17,18.1,0,0,0,mid,DFW,0
76579,bell,31.197289,-97.241907,256569,83146,1785,11.7,62.5,-3.15,25.22,11.98,0,0,mid,DFW,0
76621,hill,31.873806,-97.087391,288409,96413,0,3.1,94.3,-5.35,0,0,0,0,mid,DFW,0
76622,hill,31.816191,-97.243292,303518,75000,0,-3.9,79.0,-3.38,0,0,0,0,mid,DFW,0
76624,mclennan,31.661047,-96.955129,342260,82934,0,3.6,91.4,-0.15,38.07,0,0,0,mid,DFW,0
76626,navarro,32.122997,-96.723082,237764,94476,0,-10.6,69.9,0.02,38.37,0,0,0,mid,DFW,0
76627,hill,32.102216,-97.389311,280036,64318,0,0.7,92.2,-5.39,31.6,0,0,0,mid,DFW,0
76629,robertson,31.14975,-96.651785,222073,72596,0,-5.4,79.3,-0.4,-7.9,0,0,0,mid,DFW,0
76630,mclennan,31.349603,-97.222639,297598,75938,0,-13.6,82.4,-3.35,0,0,0,0,mid,DFW,0
76631,hill,31.986553,-96.96585,256352,64167,0,-12.8,67.9,-6.51,0,0,0,0,mid,DFW,0
76633,mclennan,31.6951,-97.328941,397530,105174,0,-4.9,92.7,1.64,36.07,0,0,0,mid,DFW,0
76634,bosque,31.805316,-97.570542,219502,72654,0,2.3,75.4,-5.45,22.97,0,0,0,mid,DFW,0
76636,hill,32.170232,-97.290211,324301,68750,0,2.4,90.3,-10.42,23.91,0,0,0,mid,DFW,0
76637,bosque,31.774623,-97.756011,321471,75909,0,-0.6,68.8,-0.24,0,0,0,0,mid,DFW,0
76638,mclennan,31.558396,-97.444501,485079,125938,0,9.3,95.1,1.64,40.57,0,0,0,high,DFW,0
76639,navarro,31.866953,-96.655804,178309,47760,0,10.0,63.5,-3.47,26.03,0,0,0,mid,DFW,0
76640,mclennan,31.696619,-97.073707,216302,61458,0,0.2,79.3,-1.52,32.8,0,0,0,mid,DFW,0
76641,navarro,32.044707,-96.786919,228954,74205,0,22.2,82.7,-1.65,0,0,0,0,mid,DFW,0
76642,limestone,31.498209,-96.525475,192506,60186,0,0.2,72.4,0.14,31.59,0,0,0,mid,DFW,0
76643,mclennan,31.449362,-97.197582,295117,83798,1713,1.3,67.4,-0.82,30.52,14.36,0,0,mid,DFW,0
76645,hill,32.012383,-97.127012,201815,61792,0,3.2,64.7,-5.14,31.04,0,0,0,mid,DFW,0
76648,hill,31.848596,-96.807361,203244,49432,0,6.2,75.4,-2.04,32.62,0,0,0,mid,DFW,0
76649,bosque,32.001589,-97.882698,275500,80357,0,31.3,83.3,-5.57,0,0,0,0,mid,DFW,0
76651,ellis,32.184674,-96.868299,247394,69191,0,4.3,71.4,0.26,25.45,0,0,0,mid,DFW,0
76652,bosque,32.117538,-97.575601,227565,71250,0,-0.1,93.3,-6.69,0,0,0,0,mid,DFW,0
76653,limestone,31.295398,-96.607195,206168,60734,0,-20.5,91.8,0.55,16.38,0,0,0,mid,DFW,0
76655,mclennan,31.392736,-97.173786,341093,106012,2200,11.4,87.5,-0.87,31.66,12.92,0,0,mid,DFW,0
76656,falls,31.177841,-97.063678,203041,74286,0,-3.2,77.0,-3.98,-1.95,0,0,0,mid,DFW,0
76657,mclennan,31.438276,-97.399681,328141,100160,0,5.0,79.5,0.54,33.23,0,0,0,mid,DFW,0
76660,hill,31.93561,-96.892676,192240,43214,0,-27.7,87.5,-7.8,0,0,0,0,mid,DFW,0
76661,falls,31.307238,-96.84033,93525,40379,0,2.1,70.8,-12.88,-18.16,0,0,0,low,DFW,0
76664,mclennan,31.560686,-96.802657,152727,72600,0,-7.4,75.8,-6.37,16.54,0,0,0,low,DFW,0
76665,bosque,31.925006,-97.715407,260803,62098,0,1.8,61.8,-0.07,20.0,0,0,0,mid,DFW,0
76666,hill,32.040254,-96.894989,198191,43889,0,31.7,50.0,-3.24,0,0,0,0,mid,DFW,0
76667,limestone,31.657082,-96.465417,127996,50396,0,2.1,69.1,2.59,27.96,0,0,0,low,DFW,0
76670,ellis,32.136018,-96.988963,248454,59620,0,-0.7,68.3,-2.21,5.13,0,0,0,mid,DFW,0
76671,bosque,31.988449,-97.531227,208526,69054,0,-1.7,84.0,-1.87,30.5,0,0,0,mid,DFW,0
76673,hill,31.751025,-96.891756,255797,61125,0,1.4,81.6,-4.03,24.18,0,0,0,mid,DFW,0
76676,hill,31.876385,-96.959031,202948,75500,0,11.4,95.5,-6.1,0,0,0,0,mid,DFW,0
76679,navarro,31.955435,-96.57674,240682,65179,0,-0.3,85.0,-0.35,0,0,0,0,mid,DFW,0
76681,navarro,31.915937,-96.436057,208835,43365,0,81.4,90.5,0.29,0,0,0,0,mid,DFW,0
76682,mclennan,31.45345,-96.913489,252482,78750,0,8.6,85.8,-3.14,23.74,0,0,0,mid,DFW,0
76687,limestone,31.369198,-96.486256,310278,72072,0,7.7,88.7,-0.4,37.94,0,0,0,mid,DFW,0
76689,bosque,31.662159,-97.506079,318219,76250,0,2.6,85.6,-0.61,38.77,0,0,0,mid,DFW,0
76690,bosque,32.104295,-97.794848,238569,43958,0,-0.4,71.3,-1.01,7.55,0,0,0,mid,DFW,0
76691,mclennan,31.769851,-97.098169,288892,72632,0,-0.4,79.2,-0.33,37.81,0,0,0,mid,DFW,0
76692,hill,31.959701,-97.330421,215959,55455,0,-0.1,77.5,-0.44,31.14,0,0,0,mid,DFW,0
76693,freestone,31.811104,-96.444802,202772,56250,0,-15.3,70.1,-0.77,24.05,0,0,0,mid,DFW,0
76701,mclennan,31.552011,-97.1382,297932,24593,0,-6.9,13.2,3.8,54.99,0,0,0,mid,DFW,0
76704,mclennan,31.575445,-97.124247,110240,24208,0,-0.8,33.4,-8.83,16.52,0,0,0,low,DFW,0
76705,mclennan,31.626707,-97.084474,206315,54881,1275,-0.7,61.5,-1.42,25.64,13.48,0,0,mid,DFW,0
76706,mclennan,31.456322,-97.084442,245221,42277,1410,-0.3,38.9,-0.73,32.09,14.49,0,0,mid,DFW,0
76707,mclennan,31.553876,-97.159082,137181,38208,1447,0.5,57.2,-7.17,19.75,7.9,0,0,low,DFW,0
76708,mclennan,31.627123,-97.215893,222826,66764,1536,2.8,69.1,-3.21,30.89,12.09,0,0,mid,DFW,0
76710,mclennan,31.539723,-97.195009,244424,53304,1253,1.1,46.5,-0.19,31.1,16.26,0,0,mid,DFW,0
76711,mclennan,31.513756,-97.152983,136702,52617,1272,1.7,51.0,-5.82,30.0,8.96,0,0,low,DFW,0
76712,mclennan,31.526506,-97.260888,345604,96267,1684,-0.1,70.0,0.4,30.46,17.1,0,0,mid,DFW,0
76801,brown,31.744154,-99.056447,165123,51712,0,0.4,62.9,-2.02,19.59,0,0,0,low,DFW,0
76802,brown,31.715632,-98.894643,237506,78000,0,-6.2,78.5,-1.86,27.9,0,0,0,mid,DFW,0
76821,runnels,31.738181,-99.950447,132807,65250,0,3.1,73.9,-0.67,1.79,0,0,0,low,DFW,0
76823,brown,31.687276,-99.168269,164143,56853,0,6.2,76.8,-8.71,21.76,0,0,0,low,DFW,0
76825,mcculloch,31.09852,-99.393909,133242,50766,0,2.8,66.0,5.84,11.8,0,0,0,low,DFW,0
76827,brown,31.527193,-99.136616,380451,-666666666,0,0.7,91.9,-0.84,0,0,0,0,mid,DFW,0
76834,coleman,31.881956,-99.480043,110720,51766,0,-2.6,76.9,-3.8,-2.88,0,0,0,low,DFW,0
76837,concho,31.20719,-99.892672,117630,52917,0,-0.9,68.6,1.32,0,0,0,0,low,DFW,0
76844,mills,31.450936,-98.502117,362805,67037,0,-3.2,83.1,8.98,15.68,0,0,0,mid,DFW,0
76853,lampasas,31.267613,-98.371832,295447,64750,0,0.9,80.7,2.69,23.02,0,0,0,mid,DFW,0
76856,mason,30.691484,-99.273312,344916,75048,0,0.5,77.3,-0.66,41.07,0,0,0,mid,DFW,0
76857,brown,31.931233,-98.927404,111334,48791,0,6.5,66.8,-7.78,-15.29,0,0,0,low,DFW,0
76859,menard,30.885268,-99.858861,163358,43705,0,-3.6,81.8,0.04,0,0,0,0,low,DFW,0
76861,runnels,31.595587,-100.201635,260964,86125,0,4.7,77.1,6.39,17.5,0,0,0,mid,DFW,0
76866,concho,31.43985,-99.928032,199206,54091,0,-3.0,82.8,5.42,0,0,0,0,mid,DFW,0
76877,san saba,31.157059,-98.764007,182368,52563,0,0.4,66.1,-1.66,-8.02,0,0,0,mid,DFW,0
76878,coleman,31.657754,-99.292932,157580,48125,0,4.7,67.9,-7.24,-6.16,0,0,0,low,DFW,0
76890,brown,31.694189,-98.766342,370147,57857,0,-10.0,82.0,0.92,38.35,0,0,0,mid,DFW,0
76901,tom green,31.508725,-100.648748,219225,64542,1506,0.5,73.0,3.7,28.9,12.13,0,0,mid,DFW,0
76903,tom green,31.481519,-100.437903,171039,49045,1231,0.7,62.7,3.3,23.15,11.58,0,0,low,DFW,0
76904,tom green,31.287019,-100.423597,327583,79617,1226,-1.7,62.0,3.17,30.21,22.27,0,0,mid,DFW,0
76905,tom green,31.49983,-100.315802,245097,81645,1519,2.5,69.1,2.73,34.1,13.45,0,0,mid,DFW,0
76932,reagan,31.192457,-101.563757,166741,69620,0,-2.1,75.5,-2.88,0,0,0,0,low,DFW,0
76935,tom green,31.072297,-100.424831,437495,84750,0,-4.8,98.4,-0.08,32.52,0,0,0,high,DFW,0
76941,irion,31.245277,-100.861245,270694,57708,0,-1.7,86.5,-4.12,12.29,0,0,0,mid,DFW,0
76943,crockett,30.470373,-101.321635,99710,107860,0,-2.4,79.2,-26.49,0,0,0,0,low,DFW,0
76950,sutton,30.43594,-100.564774,166796,75080,0,3.1,67.2,2.76,-0.87,0,0,0,low,DFW,0
76951,sterling,31.802748,-101.055625,171654,78750,0,-0.2,83.3,-13.04,0,0,0,0,low,DFW,0
77002,harris,29.756845,-95.365652,251198,85436,1984,4.3,9.3,-2.31,-2.69,10.55,0,0,mid,Houston,1
77003,harris,29.750624,-95.345812,356300,88837,1817,-4.4,45.2,-4.68,8.75,16.34,0,0,mid,Houston,1
77004,harris,29.724272,-95.364242,353061,65901,1886,1.0,37.7,-5.7,8.93,15.6,0,0,mid,Houston,1
77005,harris,29.718435,-95.423555,1654977,215708,2010,-0.8,72.4,3.57,33.96,68.61,0,0,luxury,Houston,0
77006,harris,29.740861,-95.391303,561246,102003,1610,-0.3,34.9,-1.42,11.87,29.05,0,0,high,Houston,1
77007,harris,29.771579,-95.40893,505232,140878,1835,5.7,46.0,-4.64,11.12,22.94,0,0,high,Houston,1
77008,harris,29.798249,-95.416933,585990,142414,1802,4.3,59.0,-1.64,17.59,27.1,0,0,high,Houston,0
77009,harris,29.795344,-95.36759,380348,81921,1675,-2.1,58.7,-3.54,11.7,18.92,0,0,mid,Houston,0
77011,harris,29.742988,-95.307114,185513,49163,1391,-6.0,51.2,-10.71,1.01,11.11,0,0,mid,Houston,0
77012,harris,29.718525,-95.274137,153074,48287,0,-6.5,41.5,-13.26,-0.07,0,0,0,low,Houston,0
77013,harris,29.795268,-95.233977,191611,44530,844,-4.5,40.7,-8.27,14.67,18.92,0,0,mid,Houston,0
77014,harris,29.982036,-95.459978,248508,54456,1153,-3.4,49.9,-2.68,25.95,17.96,0,0,mid,Houston,0
77015,harris,29.764825,-95.171416,196601,57324,1004,-0.8,52.4,-4.17,23.79,16.32,0,0,mid,Houston,0
77016,harris,29.862447,-95.297733,160223,46411,1635,0.4,62.1,-8.38,9.71,8.17,0,0,low,Houston,0
77017,harris,29.691984,-95.250232,179888,53750,1276,-5.5,50.8,-5.88,11.32,11.75,0,0,mid,Houston,0
77018,harris,29.827404,-95.426101,532254,121658,2099,2.4,71.1,2.56,24.42,21.13,0,0,high,Houston,0
77019,harris,29.753344,-95.412855,690608,108353,1858,3.6,41.2,-0.27,13.44,30.97,0,0,high,Houston,1
77020,harris,29.768297,-95.308971,162622,49481,2088,-0.5,52.0,-12.35,1.4,6.49,0,0,low,Houston,0
77021,harris,29.69843,-95.3569,194568,45034,1726,-2.4,39.8,-7.47,6.59,9.39,0,0,mid,Houston,0
77022,harris,29.83159,-95.379554,209869,48386,1441,-2.9,47.9,-7.14,12.01,12.14,0,0,mid,Houston,0
77023,harris,29.721825,-95.318275,246931,50018,1315,-2.8,44.4,-6.92,3.88,15.65,0,0,mid,Houston,0
77024,harris,29.767148,-95.505627,1397374,142039,1742,1.0,62.1,10.92,45.64,66.85,0,0,luxury,Houston,0
77025,harris,29.685706,-95.434764,470252,78076,1380,-0.4,40.8,-0.15,12.85,28.4,0,0,high,Houston,0
77026,harris,29.800187,-95.328888,142240,34835,1126,-0.9,40.2,-11.79,-2.8,10.53,0,0,low,Houston,0
77027,harris,29.739314,-95.446424,817774,102861,1832,-1.1,29.2,3.73,19.46,37.2,0,0,premium,Houston,0
77028,harris,29.825122,-95.28636,160493,36244,1625,-1.6,56.0,-7.57,8.29,8.23,0,0,low,Houston,0
77029,harris,29.759365,-95.256626,152083,49601,1447,-0.5,68.8,-7.67,13.04,8.76,0,0,low,Houston,0
77030,harris,29.705557,-95.401754,522807,79415,1710,3.4,35.6,-0.76,12.73,25.48,0,0,high,Houston,0
77031,harris,29.652205,-95.54623,254030,46892,0,-9.3,44.4,-3.07,26.72,0,0,0,mid,Houston,0
77032,harris,29.985874,-95.345795,184593,36731,1462,-1.5,34.9,-3.96,26.89,10.52,0,0,mid,Houston,0
77033,harris,29.668308,-95.338574,141250,37081,1714,-0.6,59.1,-9.15,5.36,6.87,0,0,low,Houston,0
77034,harris,29.614699,-95.19318,223424,59516,962,-0.2,50.1,-0.05,24.96,19.35,0,0,mid,Houston,0
77035,harris,29.655503,-95.471663,256043,57691,1152,1.7,40.6,-4.21,16.2,18.52,0,0,mid,Houston,0
77036,harris,29.699048,-95.536507,165671,43853,957,-1.7,17.6,-6.26,15.37,14.43,0,0,low,Houston,0
77037,harris,29.891373,-95.390561,196743,46176,0,1.3,71.1,-3.46,25.66,0,0,0,mid,Houston,0
77038,harris,29.919329,-95.4412,215500,50655,1537,-2.7,57.3,-4.07,25.36,11.68,0,0,mid,Houston,0
77039,harris,29.908394,-95.349795,187431,44567,0,1.5,59.9,-1.42,26.73,0,0,0,mid,Houston,0
77040,harris,29.876546,-95.532244,259282,67254,1296,1.4,51.8,-3.43,25.74,16.67,0,0,mid,Houston,0
77041,harris,29.857781,-95.585719,297369,79164,1685,4.0,72.8,-3.23,28.96,14.71,0,0,mid,Houston,0
77042,harris,29.740605,-95.560257,267880,57745,1343,-0.1,25.7,-3.66,13.54,16.62,0,0,mid,Houston,0
77043,harris,29.81093,-95.584639,387399,75017,1662,1.7,54.9,-1.27,23.8,19.42,0,0,mid,Houston,0
77044,harris,29.906312,-95.180561,284822,92416,1861,2.6,75.1,-1.74,23.04,12.75,0,0,mid,Houston,0
77045,harris,29.631819,-95.432922,195384,61166,1599,0.0,59.1,-6.04,18.22,10.18,0,0,mid,Houston,0
77046,harris,29.734428,-95.433099,325000,115516,1581,49.4,50.7,-1.5,-8.53,17.13,0,0,mid,Houston,0
77047,harris,29.61065,-95.386863,251281,73947,1961,5.0,70.6,-3.18,25.09,10.68,0,0,mid,Houston,0
77048,harris,29.62324,-95.327631,216761,54625,1605,3.5,58.2,-1.09,23.48,11.25,0,0,mid,Houston,0
77049,harris,29.832929,-95.149039,241227,70514,1405,-1.6,68.0,-2.46,24.9,14.31,0,0,mid,Houston,0
77050,harris,29.902887,-95.269296,177172,30346,0,-1.6,54.5,-5.29,19.48,0,0,0,mid,Houston,0
77051,harris,29.656113,-95.378696,189731,40030,1811,9.0,38.8,-8.37,5.58,8.73,0,0,mid,Houston,0
